record_id,date,time,district,province,country,temperature_c,humidity_pct,previous_consumption_kwh,household_size,ac_usage,fan_usage,hour,day,month,day_of_week,is_weekend,electricity_consumption_kwh
4636,2025-07-13,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.535886225731378,93.26124870822687,1.317,4,0,1,3,13,7,6,1,1.483
4637,2025-07-13,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,20.260195827783775,87.0861295018054,1.483,3,0,1,4,13,7,6,1,1.684
4638,2025-07-13,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.384971593006092,92.77276362029116,1.684,6,0,1,5,13,7,6,1,2.344
4639,2025-07-13,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.422512281822865,90.45444616187058,2.344,5,0,1,6,13,7,6,1,2.149
4640,2025-07-13,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.99094708341537,91.71372458695932,2.149,5,0,1,7,13,7,6,1,2.165
4641,2025-07-13,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.415619743447348,91.24523099188701,2.165,5,0,1,8,13,7,6,1,2.235
4642,2025-07-13,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.433859278855735,83.82190431857305,2.235,5,0,1,9,13,7,6,1,1.814
4643,2025-07-13,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.304738770559357,76.14005646116544,1.814,5,0,1,10,13,7,6,1,1.882
4644,2025-07-13,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.16471290757764,87.02791389831748,1.882,5,0,1,11,13,7,6,1,1.573
4645,2025-07-13,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.59102735005835,75.16591947596476,1.573,5,0,1,12,13,7,6,1,1.839
4646,2025-07-13,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.23628808253096,80.35185677468952,1.839,6,0,1,13,13,7,6,1,1.808
4647,2025-07-13,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.952973878735385,78.21158351029311,1.808,2,0,1,14,13,7,6,1,1.503
4648,2025-07-13,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.292515412091458,78.21532077276976,1.503,4,0,1,15,13,7,6,1,1.166
4649,2025-07-13,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.760890582000084,84.10745301782023,1.166,2,0,1,16,13,7,6,1,1.16
4650,2025-07-13,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.99089928122338,83.47783839707186,1.16,2,0,1,17,13,7,6,1,1.79
4651,2025-07-13,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.844297653446716,86.24123264935488,1.79,6,0,1,18,13,7,6,1,2.139
4652,2025-07-13,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.718208798047534,82.73725483934652,2.139,4,0,1,19,13,7,6,1,2.083
4653,2025-07-13,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.54147238401714,87.115433454219,2.083,5,0,1,20,13,7,6,1,2.485
4654,2025-07-13,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.116856486399143,86.4218600806372,2.485,5,0,1,21,13,7,6,1,2.437
4655,2025-07-13,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.91639443762825,90.15346111639597,2.437,2,0,1,22,13,7,6,1,1.81
4656,2025-07-13,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.153042995476095,91.58712892702142,1.81,4,0,1,23,13,7,6,1,1.888
4657,2025-07-14,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.08105611959295,98.0,1.888,2,0,1,0,14,7,0,0,1.2
4658,2025-07-14,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.551804669607538,91.96244594212504,1.2,3,0,1,1,14,7,0,0,1.304
4659,2025-07-14,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.9031905961541,84.25908748590089,1.304,2,0,1,2,14,7,0,0,1.364
4660,2025-07-14,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.739460617894526,97.64254397577422,1.364,5,0,1,3,14,7,0,0,1.555
4661,2025-07-14,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.47691500519035,92.74678496440993,1.555,2,0,1,4,14,7,0,0,1.299
4662,2025-07-14,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.93321512984676,88.97595826178645,1.299,4,0,1,5,14,7,0,0,1.835
4663,2025-07-14,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.25357652766698,86.06287184827326,1.835,3,0,1,6,14,7,0,0,1.919
4664,2025-07-14,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.919579191009856,82.21229737577245,1.919,6,0,1,7,14,7,0,0,2.12
4665,2025-07-14,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.216566953726375,91.94045907262833,2.12,5,0,1,8,14,7,0,0,2.121
4666,2025-07-14,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.63324184920924,82.70737955464014,2.121,3,0,1,9,14,7,0,0,1.685
4667,2025-07-14,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.64346410612838,74.09924795776827,1.685,3,0,1,10,14,7,0,0,1.33
4668,2025-07-14,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.816093396981337,81.2487823066499,1.33,5,0,1,11,14,7,0,0,1.485
4669,2025-07-14,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,29.107163110547287,84.06320602411589,1.485,5,1,1,12,14,7,0,0,1.911
4670,2025-07-14,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.27499072683136,79.62573867341399,1.911,4,0,1,13,14,7,0,0,0.912
4671,2025-07-14,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.951410091473104,75.63214532719527,0.912,2,0,1,14,14,7,0,0,1.024
4672,2025-07-14,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.547691826927085,75.97352502941031,1.024,2,0,1,15,14,7,0,0,1.176
4673,2025-07-14,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.07144599103446,77.38097682081722,1.176,5,0,1,16,14,7,0,0,1.407
4674,2025-07-14,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.301112564720714,88.5866319881878,1.407,4,0,1,17,14,7,0,0,1.87
4675,2025-07-14,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.820378088774223,83.90161046333506,1.87,6,0,1,18,14,7,0,0,1.934
4676,2025-07-14,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.981421328422957,79.28510234128548,1.934,2,0,1,19,14,7,0,0,2.062
4677,2025-07-14,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.505646059569997,89.3482690190955,2.062,2,0,1,20,14,7,0,0,2.08
4678,2025-07-14,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.11443701578576,90.0641471422942,2.08,5,0,1,21,14,7,0,0,2.582
4679,2025-07-14,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.048349806517795,89.1541656007725,2.582,6,0,1,22,14,7,0,0,2.179
4680,2025-07-14,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.343786061304836,87.98055080213582,2.179,5,0,1,23,14,7,0,0,1.501
4681,2025-07-15,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.06642000782316,88.50590118493197,1.501,2,0,1,0,15,7,1,0,1.287
4682,2025-07-15,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.57612891450826,97.34653526186536,1.287,2,0,1,1,15,7,1,0,1.437
4683,2025-07-15,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.90141665324309,93.75153220724387,1.437,6,0,1,2,15,7,1,0,1.334
4684,2025-07-15,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.998292091552912,93.9767524851382,1.334,4,0,1,3,15,7,1,0,1.538
4685,2025-07-15,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.255830372092966,91.92878270662631,1.538,4,0,1,4,15,7,1,0,1.661
4686,2025-07-15,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.652933795840994,90.81075481964729,1.661,6,0,1,5,15,7,1,0,1.898
4687,2025-07-15,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.77348175791707,85.93815466200468,1.898,3,0,1,6,15,7,1,0,1.443
4688,2025-07-15,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.274970351936535,85.1766825820769,1.443,3,0,1,7,15,7,1,0,1.896
4689,2025-07-15,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.043996497876464,88.84791390598252,1.896,5,0,1,8,15,7,1,0,1.957
4690,2025-07-15,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.450352630030736,88.15836067127645,1.957,6,0,1,9,15,7,1,0,2.165
4691,2025-07-15,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.485727428354632,76.16188458065517,2.165,3,0,1,10,15,7,1,0,1.41
4692,2025-07-15,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.414360309935866,79.1047868410778,1.41,2,0,1,11,15,7,1,0,1.155
4693,2025-07-15,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.837125274658813,82.59566065195118,1.155,2,0,1,12,15,7,1,0,1.11
4694,2025-07-15,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.31009598756583,86.52831892886292,1.11,2,0,1,13,15,7,1,0,1.227
4695,2025-07-15,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.90317726737602,86.36635754129952,1.227,3,0,1,14,15,7,1,0,1.304
4696,2025-07-15,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.193393196514545,76.75479091372293,1.304,4,0,1,15,15,7,1,0,1.274
4697,2025-07-15,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.19782772236657,86.15043700451747,1.274,4,0,1,16,15,7,1,0,1.545
4698,2025-07-15,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.10478552610764,82.73454520842806,1.545,3,0,1,17,15,7,1,0,1.426
4699,2025-07-15,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.463299023459363,88.3659332397853,1.426,5,0,1,18,15,7,1,0,1.613
4700,2025-07-15,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.931084773413414,89.15311472328514,1.613,6,0,1,19,15,7,1,0,2.456
4701,2025-07-15,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.834277694814144,82.7558771454586,2.456,3,0,1,20,15,7,1,0,2.207
4702,2025-07-15,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.08342490684162,91.69989582650871,2.207,5,0,1,21,15,7,1,0,2.266
4703,2025-07-15,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.349929306745086,94.97253383298299,2.266,4,0,1,22,15,7,1,0,1.819
4704,2025-07-15,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.434788203092484,91.98155680637974,1.819,5,0,1,23,15,7,1,0,1.733
4705,2025-07-16,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.35538811992087,91.776215074797,1.733,2,0,1,0,16,7,2,0,1.259
4706,2025-07-16,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.955685551836662,86.71334435290764,1.259,5,0,1,1,16,7,2,0,1.362
4707,2025-07-16,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.73774932914995,95.49595085022722,1.362,5,0,1,2,16,7,2,0,1.65
4708,2025-07-16,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.216538113626616,92.89717129774671,1.65,5,0,1,3,16,7,2,0,1.307
4709,2025-07-16,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.129731868247095,87.26101180946549,1.307,6,0,1,4,16,7,2,0,1.756
4710,2025-07-16,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.66148362791269,88.1966400124944,1.756,5,0,1,5,16,7,2,0,1.819
4711,2025-07-16,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.14115793295862,88.42974631222874,1.819,6,0,1,6,16,7,2,0,2.328
4712,2025-07-16,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.026587401037883,83.76545684378932,2.328,5,0,1,7,16,7,2,0,2.012
4713,2025-07-16,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.087539351353644,84.19897519432192,2.012,4,0,1,8,16,7,2,0,1.833
4714,2025-07-16,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.218400914648974,75.50026941118621,1.833,6,0,1,9,16,7,2,0,1.651
4715,2025-07-16,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.133181296967166,86.44793931910199,1.651,5,0,1,10,16,7,2,0,1.537
4716,2025-07-16,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.489039157195663,80.00145931337407,1.537,4,0,1,11,16,7,2,0,1.522
4717,2025-07-16,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.31973668078356,74.84110519001528,1.522,4,0,1,12,16,7,2,0,1.13
4718,2025-07-16,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.618184868896574,69.16116460644926,1.13,3,0,1,13,16,7,2,0,1.173
4719,2025-07-16,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.22990456771484,83.35505898011009,1.173,5,0,1,14,16,7,2,0,1.615
4720,2025-07-16,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.028426109228462,82.1701883844035,1.615,4,0,1,15,16,7,2,0,1.395
4721,2025-07-16,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.428380038614527,81.89299538557037,1.395,2,0,1,16,16,7,2,0,1.185
4722,2025-07-16,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.454719827743627,85.95459200505842,1.185,4,0,1,17,16,7,2,0,1.371
4723,2025-07-16,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.55932270631257,87.6318602694692,1.371,6,0,1,18,16,7,2,0,2.088
4724,2025-07-16,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.639404145039613,86.77775228021413,2.088,3,0,1,19,16,7,2,0,2.006
4725,2025-07-16,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.397682051864336,86.79487644668637,2.006,5,0,1,20,16,7,2,0,2.306
4726,2025-07-16,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.37889252407128,87.83143360553896,2.306,4,0,1,21,16,7,2,0,2.15
4727,2025-07-16,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.54277137227686,92.63351556392662,2.15,3,0,1,22,16,7,2,0,1.724
4728,2025-07-16,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.373977175779373,97.65030332600847,1.724,3,0,1,23,16,7,2,0,1.468
4729,2025-07-17,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.035010196212408,92.34986809875959,1.468,6,0,1,0,17,7,3,0,1.403
4730,2025-07-17,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.234109019536366,98.0,1.403,2,0,1,1,17,7,3,0,1.323
4731,2025-07-17,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.275149199342476,94.25409067783312,1.323,5,0,1,2,17,7,3,0,1.312
4732,2025-07-17,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.261988711068145,93.5849417005577,1.312,6,0,1,3,17,7,3,0,1.68
4733,2025-07-17,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.568599109412357,98.0,1.68,2,0,1,4,17,7,3,0,1.612
4734,2025-07-17,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.427537603879312,96.11071286487373,1.612,5,0,1,5,17,7,3,0,2.014
4735,2025-07-17,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.489332877493883,94.52617029327051,2.014,5,0,1,6,17,7,3,0,2.158
4736,2025-07-17,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.47235545319423,82.80954536653257,2.158,3,0,1,7,17,7,3,0,1.976
4737,2025-07-17,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.575086006173777,92.95699669290752,1.976,2,0,1,8,17,7,3,0,1.711
4738,2025-07-17,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.64455399198968,82.17113282352017,1.711,6,0,1,9,17,7,3,0,1.8
4739,2025-07-17,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.25060614297571,80.14028781268014,1.8,2,0,1,10,17,7,3,0,1.278
4740,2025-07-17,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.141695292531498,71.30082851985598,1.278,6,0,1,11,17,7,3,0,1.72
4741,2025-07-17,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.408332126321472,80.54368251419181,1.72,5,0,1,12,17,7,3,0,1.575
4742,2025-07-17,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.815026846224075,74.66658416758943,1.575,6,0,1,13,17,7,3,0,1.724
4743,2025-07-17,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.91617067708175,80.87153453016448,1.724,3,0,1,14,17,7,3,0,1.474
4744,2025-07-17,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.841893891108782,75.29156164055817,1.474,2,0,1,15,17,7,3,0,1.139
4745,2025-07-17,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.47447184938299,88.24105188287339,1.139,5,0,1,16,17,7,3,0,1.625
4746,2025-07-17,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.381858438996247,84.70629585150691,1.625,3,0,1,17,17,7,3,0,1.227
4747,2025-07-17,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.20256965186229,93.30775298728067,1.227,4,0,1,18,17,7,3,0,2.284
4748,2025-07-17,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.940485208208198,81.90790387402996,2.284,4,0,1,19,17,7,3,0,2.008
4749,2025-07-17,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.35946888061348,94.00845029454955,2.008,3,0,1,20,17,7,3,0,2.224
4750,2025-07-17,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.076492250126122,82.2891503318687,2.224,5,0,1,21,17,7,3,0,2.14
4751,2025-07-17,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.493117920286082,91.78204937420301,2.14,4,0,1,22,17,7,3,0,1.81
4752,2025-07-17,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.420359647230036,89.53568534672326,1.81,5,0,1,23,17,7,3,0,1.699
4753,2025-07-18,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.179342882149786,90.96965464302205,1.699,5,0,1,0,18,7,4,0,1.256
4754,2025-07-18,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.35180909569983,90.93401432836468,1.256,5,0,1,1,18,7,4,0,1.079
4755,2025-07-18,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.82795849830411,89.10261604261817,1.079,3,0,1,2,18,7,4,0,1.459
4756,2025-07-18,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.00832695987432,87.0234245998883,1.459,5,0,1,3,18,7,4,0,1.613
4757,2025-07-18,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.909693515092574,89.18004024057996,1.613,3,0,1,4,18,7,4,0,1.258
4758,2025-07-18,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.903608741220363,89.96411358914749,1.258,6,0,1,5,18,7,4,0,2.002
4759,2025-07-18,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.010416195363142,92.46651074222171,2.002,6,0,1,6,18,7,4,0,2.312
4760,2025-07-18,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.038247186902808,87.18140158648421,2.312,4,0,1,7,18,7,4,0,1.949
4761,2025-07-18,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.343337419680697,88.8544274894599,1.949,2,0,1,8,18,7,4,0,1.797
4762,2025-07-18,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.21067178665882,76.5872925121716,1.797,6,0,1,9,18,7,4,0,2.143
4763,2025-07-18,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.84089979428162,79.3183749088592,2.143,4,0,1,10,18,7,4,0,1.291
4764,2025-07-18,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.464987907826906,82.78184185005463,1.291,6,0,1,11,18,7,4,0,1.794
4765,2025-07-18,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.589409646749992,80.61128223914196,1.794,2,0,1,12,18,7,4,0,1.283
4766,2025-07-18,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.199000342805007,75.55529954136328,1.283,3,0,1,13,18,7,4,0,1.584
4767,2025-07-18,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.208643382695456,82.97479478464014,1.584,3,0,1,14,18,7,4,0,1.349
4768,2025-07-18,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.75239520226398,77.812729445699,1.349,6,0,1,15,18,7,4,0,1.578
4769,2025-07-18,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.42638285727799,77.94079828611929,1.578,4,0,1,16,18,7,4,0,1.369
4770,2025-07-18,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.460599086264004,84.44779104198723,1.369,2,0,1,17,18,7,4,0,1.781
4771,2025-07-18,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.760004246574603,84.2129441456193,1.781,5,0,1,18,18,7,4,0,1.934
4772,2025-07-18,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.80451448844852,83.90835065988556,1.934,2,0,1,19,18,7,4,0,1.954
4773,2025-07-18,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.927595123974527,85.58425921472923,1.954,4,0,1,20,18,7,4,0,2.166
4774,2025-07-18,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.998464930451295,85.2208128007732,2.166,6,0,1,21,18,7,4,0,2.498
4775,2025-07-18,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.61038090156819,89.36675448407037,2.498,4,0,1,22,18,7,4,0,2.054
4776,2025-07-18,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.792105661472526,96.46221556844081,2.054,4,0,1,23,18,7,4,0,1.644
4777,2025-07-19,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.095109535233732,93.73968263597614,1.644,2,0,1,0,19,7,5,1,1.249
4778,2025-07-19,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.45062178816052,96.83437632310938,1.249,4,0,1,1,19,7,5,1,1.495
4779,2025-07-19,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.342843677561913,94.82575493472228,1.495,6,0,1,2,19,7,5,1,1.524
4780,2025-07-19,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.52066022022254,89.6131929986038,1.524,6,0,1,3,19,7,5,1,1.839
4781,2025-07-19,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.496421388553713,84.35318236916886,1.839,6,0,1,4,19,7,5,1,1.913
4782,2025-07-19,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.20193392999142,85.79258254118481,1.913,3,0,1,5,19,7,5,1,1.637
4783,2025-07-19,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.119834099888756,85.12679007132756,1.637,2,0,1,6,19,7,5,1,1.604
4784,2025-07-19,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.725839159578822,83.00566851883336,1.604,3,0,1,7,19,7,5,1,2.15
4785,2025-07-19,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.2543759769309,88.11234639172123,2.15,3,0,1,8,19,7,5,1,2.069
4786,2025-07-19,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.679320564578187,86.3823538673988,2.069,2,0,1,9,19,7,5,1,1.702
4787,2025-07-19,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.54477585306519,89.89777109280075,1.702,5,0,1,10,19,7,5,1,1.639
4788,2025-07-19,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.189427800321237,76.88293748873939,1.639,4,0,1,11,19,7,5,1,1.67
4789,2025-07-19,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,29.209831129546,85.62831244023418,1.67,5,1,1,12,19,7,5,1,2.293
4790,2025-07-19,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.36800816312844,85.36506882265653,2.293,2,0,1,13,19,7,5,1,1.527
4791,2025-07-19,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.619492139884294,78.30946418382106,1.527,5,0,1,14,19,7,5,1,1.47
4792,2025-07-19,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.416201861513922,81.83204376126987,1.47,2,0,1,15,19,7,5,1,1.463
4793,2025-07-19,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.21131400499993,86.01318552825902,1.463,5,0,1,16,19,7,5,1,2.035
4794,2025-07-19,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.102928200979772,82.26430150935096,2.035,6,0,1,17,19,7,5,1,2.042
4795,2025-07-19,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.513012775608292,83.64269957542378,2.042,3,0,1,18,19,7,5,1,2.04
4796,2025-07-19,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.220118989717907,83.49065031553019,2.04,3,0,1,19,19,7,5,1,2.283
4797,2025-07-19,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.48016999828682,78.37157924106553,2.283,4,0,1,20,19,7,5,1,2.215
4798,2025-07-19,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.152245444135232,89.78188646595392,2.215,4,0,1,21,19,7,5,1,2.226
4799,2025-07-19,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.442029089434815,88.11027015849213,2.226,4,0,1,22,19,7,5,1,2.079
4800,2025-07-19,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.879232556492813,87.76078333202375,2.079,2,0,1,23,19,7,5,1,1.906
4801,2025-07-20,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.795339134282283,94.45024738460073,1.906,3,0,1,0,20,7,6,1,1.235
4802,2025-07-20,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.92954876363887,87.1947510367156,1.235,4,0,1,1,20,7,6,1,1.797
4803,2025-07-20,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.38853279639047,95.98580034914595,1.797,5,0,1,2,20,7,6,1,1.663
4804,2025-07-20,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.274604756598197,93.99657508753315,1.663,5,0,1,3,20,7,6,1,1.721
4805,2025-07-20,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.405580717989945,89.34897462151682,1.721,5,0,1,4,20,7,6,1,2.0
4806,2025-07-20,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.157384848307178,89.24675898862216,2.0,4,0,1,5,20,7,6,1,2.211
4807,2025-07-20,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.381580294490544,83.05084893910067,2.211,4,0,1,6,20,7,6,1,2.193
4808,2025-07-20,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.991599684478984,89.0013544134615,2.193,3,0,1,7,20,7,6,1,2.321
4809,2025-07-20,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.7452463330258,84.93772364848742,2.321,3,0,1,8,20,7,6,1,1.85
